ZLAB,Zai Lab Limited American Depositary Shares,3254714565
AUR,Aurora Innovation Inc. Class A Common Stock,3252238624
ENV,Envestnet Inc Common Stock,3247221085
ABM,ABM Industries Incorporated Common Stock,3237220758
TCBI,Texas Capital Bancshares Inc. Common Stock,3235507178
NOMD,Nomad Foods Limited Ordinary Shares,3235337345
AVA,Avista Corporation Common Stock,3230819986
VRNT,Verint Systems Inc. Common Stock,3229945659
TWNK,Hostess Brands Inc. Class A Common Stock,3222081205
EPRT,Essential Properties Realty Trust Inc. Common Stock,3217151029
TCN,Tricon Residential Inc. Common Shares,3215427274
IQ,iQIYI Inc. American Depositary Shares,3212555937
EVH,Evolent Health Inc Class A Common Stock,3205809670
SITC,SITE Centers Corp. Common Stock,3203116836
LXP,LXP Industrial Trust Common Stock (Maryland REIT),3201871352
BKU,BankUnited Inc. Common Stock,3195712856
SGRY,Surgery Partners Inc. Common Stock,3184410271
MXL,MaxLinear Inc. Common Stock,3181752233
SCRYY,Scor SE Sponsored ADRs,3180181922
JAMF,Jamf Holding Corp. Common Stock,3175452468
PSEC,Prospect Capital Corporation Common Stock,3168578820
FBP,First BanCorp. New Common Stock,3168131120
MTH,Meritage Homes Corporation Common Stock,3166782642
GPI,Group 1 Automotive Inc. Common Stock,3165260068
SANM,Sanmina Corporation Common Stock,3161461410
NWE,NorthWestern Corporation Common Stock,3161431194
OPEN,Opendoor Technologies Inc Common Stock,3161243101
SLG,SL Green Realty Corp Common Stock,3161086320
EQC,Equity Commonwealth Common Shares of Beneficial Interest,3159393148
RMBS,Rambus Inc. Common Stock,3158250169
PFSI,PennyMac Financial Services Inc. Common Stock,3154636120
IBTX,Independent Bank Group Inc Common Stock,3153606532
MAIN,Main Street Capital Corporation Common Stock,3143937948
ENVX,Enovix Corporation Common Stock,3138110991
SNPHY,Santen Pharmaceutical Co Unsp/Adrs,3136344287
KMPR,Kemper Corporation,3133252917
SI,Silvergate Capital Corporation Class A Common Stock,3130798671
ENOV,Enovis Corporation Common Stock,3126767026
NVMI,Nova Ltd. Ordinary Shares,3123050653
NEU,NewMarket Corp Common Stock,3122146875
MRPLY,Mr Price Group Limited Sponsored ADRs,3120626096
BDC,Belden Inc Common Stock,3119617776
GSAT,Globalstar Inc. Common Stock,3114000000
ACA,Arcosa Inc. Common Stock ,3112359925
SSRM,SSR Mining Inc. Common Stock,3105603573
AWCMY,Alumina Limited Sponsored ADRs,3104799115
GLNG,Golar Lng Ltd,3101421362
CXM,Sprinklr Inc. Class A Common Stock,3100376780
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,3098819338
VSH,Vishay Intertechnology Inc. Common Stock,3097936989
MGEE,MGE Energy Inc,3097754274
SQSP,Squarespace Inc. Class A Common Stock,3087763954
MAKSF,Marks and Spencer Group plc ADRs,3083523299
NVG,Nuveen AMT-Free Municipal Credit Income Fund ,3083262907
SHLS,Shoals Technologies Group Inc. Class A Common Stock,3076481742
CPA,Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock,3074576629
MC,Moelis & Company Class A Common Stock,3073575366
INSM,Insmed Inc. Common Stock,3071592271
OFC,Corporate Office Properties Trust Common Stock,3067801229
IBP,Installed Building Products Inc. Common Stock,3060799586
JXN,Jackson Financial Inc. Class A Common Stock ,3057600284
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),3057270694
ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,3041237686
BLKB,Blackbaud Inc. Common Stock,3039989759
ARNC,Arconic Corporation Common Stock ,3031781621
AGI,Alamos Gold Inc. Class A Common Shares,3031686103
WBRBY,Wienerberger AG Sponsored ADRs,3029443927
KOS,Kosmos Energy Ltd. Common Shares (DE),3028659867
FL,Foot Locker Inc.,3022438403
NAD,Nuveen Quality Municipal Income Fund Common Stock,3020256236
CVT,Cvent Holding Corp. Common Stock,3017903712
AIN,Albany International Corporation Common Stock,3009825000
CRVL,CorVel Corp. Common Stock,3007820232
ULCC,Frontier Group Holdings Inc. Common Stock,3007094615
FLNC,Fluence Energy Inc. Class A Common Stock,3006607471
EYE,National Vision Holdings Inc. Common Stock,3006096585
JJSF,J & J Snack Foods Corp. Common Stock,3004709964
BMI,Badger Meter Inc. Common Stock,2998580569
NHI,National Health Investors Inc. Common Stock,2994073173
GLAPY,Glanbia Plc Sponsored ADRs,2992772064
PRFT,Perficient Inc. Common Stock,2982897888
TRUP,Trupanion Inc. Common Stock,2977480986
HUBG,Hub Group Inc. Class A Common Stock,2971411230
VNRFY,Vienna Insurance Group AG Wiener Versicherung Gruppe Sponsored ADRs,2963200000
CNMD,CONMED Corporation Common Stock,2960868183
ACIW,ACI Worldwide Inc. Common Stock,2960345460
CEQP,Crestwood Equity Partners LP,2954892850
MRCY,Mercury Systems Inc Common Stock,2954600085
WLY,John Wiley & Sons Inc. Common Stock,2953019869
FULT,Fulton Financial Corporation Common Stock,2948457494
XRX,Xerox Holdings Corporation Common Stock,2940838039
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),2939365109
JBGS,JBG SMITH Properties Common Shares ,2939209466
VSAT,ViaSat Inc. Common Stock,2933677287
LESL,Leslie's Inc. Common Stock,2932731513
FATE,Fate Therapeutics Inc. Common Stock,2926894985
CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock,2926704609
PUODY,Promotora y Operadora de Infraestructura SA Sponsored ADRs,2924480301
NOVA,Sunnova Energy International Inc. Common Stock,2924137984
CORT,Corcept Therapeutics Incorporated Common Stock,2917644661
GHC,Graham Holdings Company Common Stock,2909196176
CVET,Covetrus Inc. Common Stock,2906169022
WLYB,John Wiley & Sons Inc. Common Stock,2905075804
NVAX,Novavax Inc. Common Stock,2905044242
CSIQ,Canadian Solar Inc. Common Shares (BC),2904308021
SHALY,Shangri-La Asia Limited Sponsored ADRs,2902482536
FWRD,Forward Air Corporation Common Stock,2901865886
SPXC,SPX Technologies Inc. Common Stock,2901268278
AMR,Alpha Metallurgical Resources Inc. Common Stock,2896155912
FOCS,Focus Financial Partners Inc. Class A Common Stock,2892285713
IBOC,International Bancshares Corporation Common Stock,2892022172
HLNE,Hamilton Lane Incorporated Class A Common Stock,2891144989
FLYW,Flywire Corporation Voting Common Stock,2890513596
LTH,Life Time Group Holdings Inc. Common Stock,2890505431
RUSHA,Rush Enterprises Inc. Common Stock Cl A,2889473893
ENS,EnerSys Common Stock,2888367727
TAL,TAL Education Group American Depositary Shares,2887435437
NGVT,Ingevity Corporation Common Stock ,2883037646
BCC,Boise Cascade L.L.C. Common Stock,2878874317
AHCO,AdaptHealth Corp. Common Stock,2869757362
PDCO,Patterson Companies Inc. Common Stock,2865438800
RNW,ReNew Energy Global plc Class A Ordinary Shares,2857698624
SPB,Spectrum Brands Holdings Inc. Common Stock,2848626240
KLIC,Kulicke and Soffa Industries Inc. Common Stock,2844750025
WERN,Werner Enterprises Inc. Common Stock,2844325398
IIPR,Innovative Industrial Properties Inc. Common Stock,2844052438
WDFC,WD-40 Company Common Stock,2843365565
WIRE,Encore Wire Corporation Common Stock,2835458153
AAWW,Atlas Air Worldwide Holdings NEW Common Stock,2823830264
INMD,InMode Ltd. Ordinary Shares,2821433477
PBH,Prestige Consumer Healthcare Inc. Common Stock,2818476199
SBRCY,Sberbank Russia PJSC Sponsored ADRs,2806303240
THS,Treehouse Foods Inc. Common Stock,2804295872
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,2804027983
AIMC,Altra Industrial Motion Corp. Common Stock,2802745899
ALHC,Alignment Healthcare Inc. Common Stock,2801360127
KW,Kennedy-Wilson Holdings Inc. Common Stock,2801286313
KBH,KB Home Common Stock,2793661390
JBLU,JetBlue Airways Corporation Common Stock,2790864544
RKLB,Rocket Lab USA Inc. Common Stock,2782822728
AX,Axos Financial Inc. Common Stock,2781507149
NKLA,Nikola Corporation Common Stock,2779512655
MEOH,Methanex Corporation Common Stock,2777606018
FOUR,Shift4 Payments Inc. Class A Common Stock,2773160512
CCOI,Cogent Communications Holdings Inc.,2769704639
SAFE,Safehold Inc. Common Stock,2766318912
BCO,Brinks Company (The) Common Stock,2763549233
BTVCY,Britvic plc Sponsored ADRs,2759237121
CD,Chindata Group Holdings Limited American Depositary Shares,2758935269
TTEC,TTEC Holdings Inc. Common Stock,2754877083
UNFI,United Natural Foods Inc. Common Stock,2749060011
LOPE,Grand Canyon Education Inc. Common Stock,2747144750
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,2743808028
CALM,Cal-Maine Foods Inc. Common Stock,2743549715
LBRT,Liberty Energy Inc. Class A common stock,2741051842
HRMY,Harmony Biosciences Holdings Inc. Common Stock,2736294886
TCCPY,TechnoPro Holdings Inc. Sponsored ADRs,2732213333
AKBTY,Akbank TAS Sponsored ADRs,2730000000
FSR,Fisker Inc. Class A Common Stock,2719485088
FCREY,Fletcher Building Limited Sponsored ADRs,2717161278
IPAR,Inter Parfums Inc. Common Stock,2715823895
IFS,Intercorp Financial Services Inc. Common Shares,2715776857
SITM,SiTime Corporation Common Stock,2715451646
SUBCY,Subsea 7 S.A. Sponsored ADRs,2703000000
PLXS,Plexus Corp. Common Stock,2700797749
ROIV,Roivant Sciences Ltd. Common Shares,2690941125
ESAB,ESAB Corporation Common Stock,2688936790
TAC,TransAlta Corporation Ordinary Shares,2687926964
SHOO,Steven Madden Ltd. Common Stock,2687443353
WEICY,Weichai Pwr Co Unsp/Adrs,2686252800
LTRPB,Liberty TripAdvisor Holdings Inc. Series B Common Stock,2685350428
TIGO,Millicom International Cellular S.A. Common Stock,2684323916
FORM,FormFactor Inc. FormFactor Inc. Common Stock,2679932657
AUB,Atlantic Union Bankshares Corporation Common Stock,2673841641
FRO,Frontline Ltd. Ordinary Shares,2673700897
ZGN,Ermenegildo Zegna N.V. Ordinary Shares,2668203686
CHGG,Chegg Inc. Common Stock,2666451313
SIMO,Silicon Motion Technology Corporation American Depositary Shares,2665789359
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,2659768801
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,2659417230
TELL,Tellurian Inc. Common Stock,2659281576
WOR,Worthington Industries Inc. Common Stock,2658481000
CVLT,Commvault Systems Inc. Common Stock,2656078716
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,2655924782
EQRX,EQRx Inc.  Common Stock,2648552123
UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,2645581822
SBLK,Star Bulk Carriers Corp. Common Shares,2645296796
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,2645260554
NUVA,NuVasive Inc. Common Stock,2645245555
TWST,Twist Bioscience Corporation Common Stock,2643847193
HAYW,Hayward Holdings Inc. Common Stock,2643639884
PCRX,Pacira BioSciences Inc. Common Stock,2640784026
UPST,Upstart Holdings Inc. Common stock,2639006028
SAVE,Spirit Airlines Inc. Common Stock,2634003548
INVVY,Indivior PLC Sponsored ADRs,2633705850
VRRM,Verra Mobility Corporation Class A Common Stock,2627708957
YELP,Yelp Inc. Common Stock,2626043027
LFST,LifeStance Health Group Inc. Common Stock,2612777486
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,2610106511
KD,Kyndryl Holdings Inc. Common Stock,2607556748
CERT,Certara Inc. Common Stock,2607014898
QTWO,Q2 Holdings Inc. Common Stock,2606594795
SCGPY,Serco Group plc Sponsored ADRs,2603392966
RIG,Transocean Ltd (Switzerland) Common Stock,2601633733
DKL,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests,2599297426
RRR,Red Rock Resorts Inc. Class A Common Stock,2597192507
AVAV,AeroVironment Inc. Common Stock,2595223926
CMTG,Claros Mortgage Trust Inc. Common Stock,2594384150
CPE,Callon Petroleum Company Common Stock,2592820277
FSS,Federal Signal Corporation Common Stock,2586912307
NUTX,Nutex Health Inc. Common Stock,2576697436
FRME,First Merchants Corporation Common Stock,2569957451
SCL,Stepan Company Common Stock,2568061565
TROX,Tronox Holdings plc Ordinary Shares (UK),2564826581
PKCOY,Park24 Co Ltd Sponsored ADRs,2564015051
TPG,TPG Inc. Class A Common Stock,2563467717
USM,United States Cellular Corporation Common Stock,2563314684
OMI,Owens & Minor Inc. Common Stock,2560315473
IOSP,Innospec Inc. Common Stock,2558692282
TEX,Terex Corporation Common Stock,2557863000
APAM,Artisan Partners Asset Management Inc. Class A Common Stock,2548344015
CIOXY,Cielo Sponsored ADRs,2547557483
NAVI,Navient Corporation Common Stock,2543716445
NOG,Northern Oil and Gas Inc. Common Stock,2541822322
COLB,Columbia Banking System Inc. Common Stock,2541030720
SAGE,Sage Therapeutics Inc. Common Stock,2538072423
MNTK,Montauk Renewables Inc. Common Stock,2536041006
ALBKY,Alpha Bank AE Sponsored ADRs,2535204166
HPK,HighPeak Energy Inc. Common Stock,2532498527
DAN,Dana Incorporated Common Stock ,2529948221
EVCM,EverCommerce Inc. Common Stock,2529133821
ANGI,Angi Inc. Class A Common Stock,2526776840
LGIH,LGI Homes Inc. Common Stock,2524245851
WHD,Cactus Inc. Class A Common Stock,2523255878
FUN,Cedar Fair L.P. Common Stock,2522381055
MGPI,MGP Ingredients Inc.,2519786234
GDRX,GoodRx Holdings Inc. Class A Common Stock,2517507221
CVCO,Cavco Industries Inc. Common Stock When Issued,2516778996
CSQ,Calamos Strategic Total Return Common Stock,2516526623
ABR,Arbor Realty Trust Common Stock,2513574997
CBRL,Cracker Barrel Old Country Store Inc Common Stock,2512898591
BRC,Brady Corporation Common Stock,2509777130
SABR,Sabre Corporation Common Stock,2506679877
CBZ,CBIZ Inc. Common Stock,2502473240
EVTC,Evertec Inc. Common Stock,2491221344
IHS,IHS Holding Limited Ordinary Shares,2490976880
STEM,Stem Inc. Class A Common Stock,2487443673
CLBK,Columbia Financial Inc. Common Stock,2485182708
MDC,M.D.C. Holdings Inc. Common Stock,2482850728
ACLS,Axcelis Technologies Inc. Common Stock,2482805380
CENT,Central Garden & Pet Company Common Stock,2474120515
CEIX,CONSOL Energy Inc. Common Stock ,2468870336
OSTIY,Osterreichische Post AG Sponsored ADRs,2465671287
PI,Impinj Inc. Common Stock,2461934108
KEN,Kenon Holdings Ltd. Ordinary Shares,2460363348
TR,Tootsie Roll Industries Inc. Common Stock,2459730353
JOE,St. Joe Company (The) Common Stock,2458418792
ARCH,Arch Resources Inc. Class A Common Stock,2454554522
ARVN,Arvinas Inc. Common Stock,2452014167
MLKN,MillerKnoll Inc. Common Stock,2448106471
BLDP,Ballard Power Systems Inc. Common Shares,2444877175
CPK,Chesapeake Utilities Corporation Common Stock,2441939157
EXPI,eXp World Holdings Inc. Common Stock,2435379614
MPLN,MultiPlan Corporation Class A Common Stock,2434640170
UNIT,Uniti Group Inc. Common Stock,2425598595
GKOS,Glaukos Corporation Common Stock,2419691280
PD,PagerDuty Inc. Common Stock,2413790988
TPRKY,Travis Perkins plc Unsponsored ADRs,2411343413
AMLYY,AMP Limited Sponsored ADRs,2408753066
UPWK,Upwork Inc. Common Stock,2406326606
MAC,Macerich Company (The) Common Stock,2406173140
KWPCY,Kewpie Corporation Sponsored ADRs,2405500000
NTCT,NetScout Systems Inc. Common Stock,2398279242
GBDC,Golub Capital BDC Inc. Common Stock,2397666250
VZIO,VIZIO Holding Corp. Class A Common Stock,2396191780
PING,Ping Identity Holding Corp. Common Stock,2394818047
FROG,JFrog Ltd. Ordinary Shares,2388982936
ITGR,Integer Holdings Corporation Common Stock,2388680008
AGTI,Agiliti Inc. Common Stock,2386394202
ITRI,Itron Inc. Common Stock,2379256440
VNOM,Viper Energy Partners LP Common Unit,2375177025
NUS,Nu Skin Enterprises Inc. Common Stock,2369828362
IBA,Industrias Bachoco S.A.B. de C.V. Common Stock,2369500000
APPS,Digital Turbine Inc. Common Stock,2368023985
CARG,CarGurus Inc. Class A Common Stock ,2366466775
PIPR,Piper Sandler Companies Common Stock,2363201602
PAGP,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,2361818280
STNG,Scorpio Tankers Inc. Common Shares,2359408236
VIAAY,Flughafen Wien AG Sponsored ADRs,2358720000
GCP,GCP Applied Technologies Inc. Common Stock,2357261466
HNLGY,Hang Lung Group Limited Sponsored ADRs,2355599555
CIXX,CI Financial Corp. Common Shares,2346747702
KTB,Kontoor Brands Inc. Common Stock ,2345168952
KAI,Kadant Inc Common Stock,2343767160
CNO,CNO Financial Group Inc. Common Stock,2343273720
ATSG,Air Transport Services Group Inc,2339744315
CVAC,CureVac N.V. Ordinary Shares,2339008975
ATRC,AtriCure Inc. Common Stock,2334301016
GMS,GMS Inc. Common Stock,2334064946
HL,Hecla Mining Company Common Stock,2333037385
PRMW,Primo Water Corporation Common Stock,2333012373
GIKLY,Grifols S.A. Sponsored ADRs Class A,2331911000
FA,First Advantage Corporation Common Stock,2331447631
XENE,Xenon Pharmaceuticals Inc. Common Shares,2329542796
CENTA,Central Garden & Pet Company Class A Common Stock Nonvoting,2328713610
AI,C3.ai Inc. Class A Common Stock,2328372151
ETWO,E2open Parent Holdings Inc.Class A Common Stock,2327798119
VCSA,Vacasa Inc. Class A Common Stock,2324279491
JIXAY,Jiangxi Copper Company Limited Sponsored ADRs,2309810660
XMTR,Xometry Inc. Class A Common Stock,2304414567
DSEY,Diversey Holdings Ltd. Ordinary Shares,2301754240
AEO,American Eagle Outfitters Inc. Common Stock,2297091459
ESE,ESCO Technologies Inc. Common Stock,2296853887
FCPT,Four Corners Property Trust Inc. Common Stock,2296795632
PAYO,Payoneer Global Inc. Common Stock,2296182372
HCM,HUTCHMED (China) Limited American Depositary Shares,2294582952
UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,2294238628
FRPT,Freshpet Inc. Common Stock,2293978497
LZ,LegalZoom.com Inc. Common Stock,2289988107
WAFD,Washington Federal Inc. Common Stock,2286265415
QFIN,360 DigiTech Inc. American Depositary Shares,2285409639
TRN,Trinity Industries Inc. Common Stock,2285241150
FBC,Flagstar Bancorp Inc. Common Stock,2284239243
COMM,CommScope Holding Company Inc. Common Stock,2284018755
IMCR,Immunocore Holdings plc American Depositary Shares,2283086351
SSTK,Shutterstock Inc. Common Stock,2279530398
BROS,Dutch Bros Inc. Class A Common Stock,2279332042
NEOG,Neogen Corporation Common Stock,2276454480
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,2275463490
YOU,Clear Secure Inc. Class A Common Stock,2273988355
ENR,Energizer Holdings Inc. Common Stock,2272170919
EPC,Edgewell Personal Care Company Common Stock,2266807547
MANU,Manchester United Ltd. Class A Ordinary Shares,2265738406
NEX,NexTier Oilfield Solutions Inc. Common Stock,2264653449
OI,O-I Glass Inc. Common Stock,2263568811
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,2261698015
PRK,Park National Corporation Common Stock,2260440958
ROIC,Retail Opportunity Investments Corp. Common Stock (MD),2256774979
WMK,Weis Markets Inc. Common Stock,2253820539
TOWN,TowneBank Common Stock,2252998040
KMT,Kennametal Inc. Common Stock,2252723302
NZF,Nuveen Municipal Credit Income Fund ,2250963358
GNW,Genworth Financial Inc Common Stock,2246223500
HEP,Holly Energy Partners L.P. Common Stock,2243049166
XPEL,XPEL Inc. Common Stock,2241590624
CIM,Chimera Investment Corporation Common Stock,2240099244
RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,2239040924
FFBC,First Financial Bancorp. Common Stock,2236547395
CHRYY,Chorus Limited Sponsored ADRs,2233455225
ARCB,ArcBest Corporation Common Stock,2228551793
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),2227163142
THRM,Gentherm Inc Common Stock,2227110185
HAIN,Hain Celestial Group Inc. (The) Common Stock,2226977082
PAX,Patria Investments Limited Class A Common Shares,2225557102
BOOT,Boot Barn Holdings Inc. Common Stock,2224158120
BFH,Bread Financial Holdings Inc. Common Stock,2223481457
PRGS,Progress Software Corporation Common Stock (DE),2222217071
SGTZY,Surgutneftegas PJSC Sponsored ADRs,2215011672
THNPY,Technip Energies S/Adrs,2213676020
RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,2213485596
KCDMY,Kimberly-Clark de Mexico SAB de CV Sponsored ADRs,2212220849
NAPA,The Duckhorn Portfolio Inc. Common Stock,2211535891
SGHC,Super Group (SGHC) Limited Ordinary Shares,2210790581
STER,Sterling Check Corp. Common Stock,2210147509
ALLO,Allogene Therapeutics Inc. Common Stock,2205700823
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,2205693437
BANR,Banner Corporation Common Stock,2198160606
NVEE,NV5 Global Inc. Common Stock,2190901817
PTVE,Pactiv Evergreen Inc. Common stock,2187098029
SONO,Sonos Inc. Common Stock,2186897112
BUR,Burford Capital Limited Ordinary Shares,2181736775
CSWI,CSW Industrials Inc. Common Stock,2180499531
BAFYY,Balfour Beatty plc Sponsored ADRs,2179688045
OTLY,Oatly Group AB American Depositary Shares,2177739360
SIX,Six Flags Entertainment Corporation New Common Stock,2177500001
WSBC,WesBanco Inc. Common Stock,2177111834
HLIO,Helios Technologies Inc. Common Stock,2176525000
SBCF,Seacoast Banking Corporation of Florida Common Stock,2175765228
MTX,Minerals Technologies Inc. Common Stock,2174426674
WGO,Winnebago Industries Inc. Common Stock,2166892824
GOGL,Golden Ocean Group Limited Common Stock,2163538138
ERJ,Embraer S.A. Common Stock,2163410559
NPO,EnPro Industries Inc,2158850163
SAH,Sonic Automotive Inc. Common Stock,2157979344
CDEV,Centennial Resource Development Inc. Class A Common Stock,2154544434
FTDR,Frontdoor Inc. Common Stock,2151046020
OLK,Olink Holding AB (publ) American Depositary Shares,2147339068
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock ,2145156417
UDMY,Udemy Inc. Common Stock,2145094533
BIGZ,BlackRock Innovation and Growth Trust Common Shares of Beneficial Interest,2138646095
MGRC,McGrath RentCorp Common Stock,2136552128
HPP,Hudson Pacific Properties Inc. Common Stock,2136104530
URBN,Urban Outfitters Inc. Common Stock,2134994573
RLAY,Relay Therapeutics Inc. Common Stock,2134057496
AMEH,Apollo Medical Holdings Inc. Common Stock,2132506458
NE,Noble Corporation plc Ordinary Shares,2129296942
CTRE,CareTrust REIT Inc. Common Stock,2121048300
DH,Definitive Healthcare Corp. Class A Common Stock,2120214622
PLAY,Dave & Buster's Entertainment Inc. Common Stock,2118389397
CSTM,Constellium SE Ordinary Shares (France),2118076622
SGML,Sigma Lithium Corporation Common Shares,2114102382
BYND,Beyond Meat Inc. Common Stock,2110879392
RSHYY,Federal Hydro-Generating Co. RusHydro PJSC Sponsored ADRs,2108586748
STWRY,Software AG Sponsored ADRs,2104560000
PSMT,PriceSmart Inc. Common Stock,2103964847
TRMK,Trustmark Corporation Common Stock,2102053855
GPRE,Green Plains Inc. Common Stock,2101200925
VERX,Vertex Inc. Class A Common Stock,2092320743
DRH,Diamondrock Hospitality Company Common Stock,2091742162
TTGT,TechTarget Inc. Common Stock,2091278623
DNUT,Krispy Kreme Inc. Common Stock,2091206525
SPMYY,Spirent Communications plc Sponsored ADRs,2090627902
SYBT,Stock Yards Bancorp Inc. Common Stock,2088087095
XHR,Xenia Hotels & Resorts Inc. Common Stock,2085803700
BHC,Bausch Health Companies Inc. Common Stock,2078508321
SG,Sweetgreen Inc. Class A Common Stock,2078239076
GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,2070754234
RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,2068226283
DOOR,Masonite International Corporation Ordinary Shares (Canada),2068078217
DK,Delek US Holdings Inc. Common Stock,2067171384
BOWL,Bowlero Corp. Class A Common Stock,2066597138
CTPZY,Compania de Transmissao de Energia Eletrica Paulista Sponsored ADRs Pfd,2064869696
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,2064486890
ALVO,Alvotech Ordinary Shares,2063790892
ZIP,ZipRecruiter Inc. Class A Common Stock,2063719530
HMY,Harmony Gold Mining Company Limited,2059037592
CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,2052459190
SJW,SJW Group Common Stock (DE),2050683174
SMSMY,Sims Ltd. Sponsored ADRs,2047906593
MDRX,Allscripts Healthcare Solutions Inc. Common Stock,2047752506
FBK,FB Financial Corporation Common Stock,2046394760
ICFI,ICF International Inc. Common Stock,2045667577
CYRX,CryoPort Inc. Common Stock,2042208276
LKFN,Lakeland Financial Corporation Common Stock,2039097687
SHAK,Shake Shack Inc. Class A Common Stock,2038852604
BLMN,Bloomin' Brands Inc. Common Stock,2037504901
AG,First Majestic Silver Corp. Ordinary Shares (Canada),2037112052
HTLF,Heartland Financial USA Inc. Common Stock,2037093072
MRRTY,Marfrig Alimentos SA Sponsored ADRs,2032627544
SDGR,Schrodinger Inc. Common Stock,2030994497
GPOR,Gulfport Energy Corporation Common Shares,2029037076
MYGN,Myriad Genetics Inc. Common Stock,2027861485
ADX,Adams Diversified Equity Fund Inc.,2027842356
ITCB,Itau CorpBanca American Depositary Shares (each representing 1500 shares of Common Stock no par value),2024917172
UE,Urban Edge Properties Common Shares of Beneficial Interest,2023273792
CCU,Compania Cervecerias Unidas S.A. Common Stock,2019333195
NMRK,Newmark Group Inc. Class A Common Stock,2014842386
ELF,e.l.f. Beauty Inc. Common Stock,2014140914
VRTV,Veritiv Corporation Common Stock,2013698784
VCTR,Victory Capital Holdings Inc. Class A Common Stock,2003637137
MTRN,Materion Corporation,1998427163
BBUC,Brookfield Business Corporation Class A Exchangeable Subordinate Voting Shares,1996041044
BOALY,Boral Limited Sponsored ADRs,1988316877
PLMR,Palomar Holdings Inc. Common stock,1985439767
RNST,Renasant Corporation Common Stock,1978863398
KAR,KAR Auction Services Inc Common Stock,1972475607
MAXR,Maxar Technologies Inc.,1969563344
NMIH,NMI Holdings Inc. Class A Common Stock,1968627439
IVT,InvenTrust Properties Corp. Common Stock,1968424015
TEO,Telecom Argentina SA,1964163465
AMPL,Amplitude Inc. Class A Common Stock,1962749043
GTN,Gray Television Inc. Common Stock,1962613160
JACK,Jack In The Box Inc. Common Stock,1961483472
LAUR,Laureate Education Inc. Common Stock,1959656584
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,1958516453
SKIN,The Beauty Health Company Class A Common Stock,1958215545
MCY,Mercury General Corporation Common Stock,1956261917
IOVA,Iovance Biotherapeutics Inc. Common Stock,1945743814
SPPJY,Sappi Limited Sponsored ADRs,1945026811
TDS,Telephone and Data Systems Inc. Common Shares,1943449792
SLVM,Sylvamo Corporation Common Stock,1943099990
YY,JOYY Inc. American Depositary Shares,1942772218
CNNE,Cannae Holdings Inc. Common Stock,1939482217
FIGS,FIGS Inc. Class A Common Stock,1937648971
SNEX,StoneX Group Inc. Common Stock,1935515595
PRM,Perimeter Solutions SA Ordinary Shares,1931064632
EMBC,Embecta Corp. Common Stock,1929878492
PFS,Provident Financial Services Inc Common Stock,1928327170
RXDX,Prometheus Biosciences Inc. Common Stock,1926576343
ASZ,Austerlitz Acquisition Corporation II Class A Ordinary Shares,1924114275
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,1923717989
NWBI,Northwest Bancshares Inc. Common Stock,1922197572
ADTN,ADTRAN Holdings Inc. Common Stock,1922095723
GOGO,Gogo Inc. Common Stock,1919719799
PRCT,PROCEPT BioRobotics Corporation Common Stock,1918447374
MWA,MUELLER WATER PRODUCTS Common Stock,1915703719
ALGT,Allegiant Travel Company Common Stock,1912273732
GFF,Griffon Corporation Common Stock,1911715087
BRP,BRP Group Inc. (Insurance Company) Class A Common Stock,1911106008
SEMR,SEMrush Holdings Inc. Class A Common Stock,1910433842
FLNG,FLEX LNG Ltd. Ordinary Shares,1910044495
